wavelength_um,rsr_watts,spectra_type,,,,
6.1550003E-01,-1.2300000E+34,h2o_ice,,,,
6.1710006E-01,-1.2300000E+34,h2o_ice,,,,
6.1870003E-01,-1.2300000E+34,h2o_ice,,,,
6.2029999E-01,-1.2300000E+34,h2o_ice,,,,
6.2189996E-01,-1.2300000E+34,h2o_ice,,,,
6.2350005E-01,-1.2300000E+34,h2o_ice,,,,
6.2510002E-01,-1.2300000E+34,h2o_ice,,,,
6.2669998E-01,-1.2300000E+34,h2o_ice,,,,
6.2830001E-01,-1.2300000E+34,h2o_ice,,,,
6.2989998E-01,-1.2300000E+34,h2o_ice,,,,
6.3169998E-01,-1.2300000E+34,h2o_ice,,,,
6.3370001E-01,-1.2300000E+34,h2o_ice,,,,
6.3569999E-01,-1.2300000E+34,h2o_ice,,,,
6.3770002E-01,-1.2300000E+34,h2o_ice,,,,
6.3970000E-01,-1.2300000E+34,h2o_ice,,,,
6.4170003E-01,-1.2300000E+34,h2o_ice,,,,
6.4370006E-01,-1.2300000E+34,h2o_ice,,,,
6.4570004E-01,-1.2300000E+34,h2o_ice,,,,
6.4770007E-01,-1.2300000E+34,h2o_ice,,,,
6.4970005E-01,-1.2300000E+34,h2o_ice,,,,
6.5170002E-01,-1.2300000E+34,h2o_ice,,,,
6.5370005E-01,-1.2300000E+34,h2o_ice,,,,
6.5570003E-01,-1.2300000E+34,h2o_ice,,,,
6.5770006E-01,-1.2300000E+34,h2o_ice,,,,
6.5970004E-01,-1.2300000E+34,h2o_ice,,,,
6.6170001E-01,-1.2300000E+34,h2o_ice,,,,
6.6370004E-01,-1.2300000E+34,h2o_ice,,,,
6.6570002E-01,-1.2300000E+34,h2o_ice,,,,
6.6770005E-01,-1.2300000E+34,h2o_ice,,,,
6.7019999E-01,-1.2300000E+34,h2o_ice,,,,
6.7320001E-01,-1.2300000E+34,h2o_ice,,,,
6.7619997E-01,-1.2300000E+34,h2o_ice,,,,
6.7919999E-01,-1.2300000E+34,h2o_ice,,,,
6.8219995E-01,-1.2300000E+34,h2o_ice,,,,
6.8519998E-01,-1.2300000E+34,h2o_ice,,,,
6.8820000E-01,-1.2300000E+34,h2o_ice,,,,
6.9120002E-01,-1.2300000E+34,h2o_ice,,,,
6.9420004E-01,-1.2300000E+34,h2o_ice,,,,
6.9720006E-01,-1.2300000E+34,h2o_ice,,,,
7.0019996E-01,-1.2300000E+34,h2o_ice,,,,
7.0199996E-01,-1.2300000E+34,h2o_ice,,,,
7.0400000E-01,-1.2300000E+34,h2o_ice,,,,
7.0599997E-01,-1.2300000E+34,h2o_ice,,,,
7.0800000E-01,-1.2300000E+34,h2o_ice,,,,
7.0999998E-01,-1.2300000E+34,h2o_ice,,,,
7.1199995E-01,-1.2300000E+34,h2o_ice,,,,
7.1399999E-01,-1.2300000E+34,h2o_ice,,,,
7.1599996E-01,-1.2300000E+34,h2o_ice,,,,
7.1799999E-01,-1.2300000E+34,h2o_ice,,,,
7.1999997E-01,-1.2300000E+34,h2o_ice,,,,
7.2199994E-01,-1.2300000E+34,h2o_ice,,,,
7.2399998E-01,-1.2300000E+34,h2o_ice,,,,
7.2599995E-01,-1.2300000E+34,h2o_ice,,,,
7.2799999E-01,-1.2300000E+34,h2o_ice,,,,
7.2999996E-01,-1.2300000E+34,h2o_ice,,,,
7.3199993E-01,-1.2300000E+34,h2o_ice,,,,
7.3399997E-01,-1.2300000E+34,h2o_ice,,,,
7.3599994E-01,-1.2300000E+34,h2o_ice,,,,
7.3799998E-01,-1.2300000E+34,h2o_ice,,,,
7.4000001E-01,-1.2300000E+34,h2o_ice,,,,
7.4199998E-01,-1.2300000E+34,h2o_ice,,,,
7.4400002E-01,-1.2300000E+34,h2o_ice,,,,
7.4599999E-01,-1.2300000E+34,h2o_ice,,,,
7.4800003E-01,-1.2300000E+34,h2o_ice,,,,
7.5050002E-01,-1.2300000E+34,h2o_ice,,,,
7.5350004E-01,-1.2300000E+34,h2o_ice,,,,
7.5650001E-01,-1.2300000E+34,h2o_ice,,,,
7.5950003E-01,-1.2300000E+34,h2o_ice,,,,
7.6249999E-01,-1.2300000E+34,h2o_ice,,,,
7.6550001E-01,-1.2300000E+34,h2o_ice,,,,
7.6850003E-01,-1.2300000E+34,h2o_ice,,,,
7.7149999E-01,-1.2300000E+34,h2o_ice,,,,
7.7450001E-01,-1.2300000E+34,h2o_ice,,,,
7.7750003E-01,-1.2300000E+34,h2o_ice,,,,
7.8099996E-01,-1.2300000E+34,h2o_ice,,,,
7.8499997E-01,-1.2300000E+34,h2o_ice,,,,
7.8899997E-01,-1.2300000E+34,h2o_ice,,,,
7.9299998E-01,-1.2300000E+34,h2o_ice,,,,
7.9699999E-01,-1.2300000E+34,h2o_ice,,,,
8.0150002E-01,-1.2300000E+34,h2o_ice,,,,
8.0650002E-01,-1.2300000E+34,h2o_ice,,,,
8.1150001E-01,-1.2300000E+34,h2o_ice,,,,
8.1650001E-01,-1.2300000E+34,h2o_ice,,,,
8.2199997E-01,-1.2300000E+34,h2o_ice,,,,
8.2800001E-01,-1.2300000E+34,h2o_ice,,,,
8.3499998E-01,-1.2300000E+34,h2o_ice,,,,
8.4300005E-01,-1.2300000E+34,h2o_ice,,,,
8.5100001E-01,-1.2300000E+34,h2o_ice,,,,
8.5900003E-01,7.9923469E-01,h2o_ice,,,,
8.7099999E-01,7.8545892E-01,h2o_ice,,,,
8.8300002E-01,7.8296947E-01,h2o_ice,,,,
8.9399999E-01,7.7451146E-01,h2o_ice,,,,
9.0399998E-01,7.7394295E-01,h2o_ice,,,,
9.1399997E-01,7.7182931E-01,h2o_ice,,,,
9.2399997E-01,7.7407861E-01,h2o_ice,,,,
9.3299997E-01,7.7126223E-01,h2o_ice,,,,
9.4099998E-01,7.7096874E-01,h2o_ice,,,,
9.4900000E-01,7.6505768E-01,h2o_ice,,,,
9.5700002E-01,7.7226782E-01,h2o_ice,,,,
9.6399999E-01,7.6697075E-01,h2o_ice,,,,
9.6999997E-01,7.6277775E-01,h2o_ice,,,,
9.7599995E-01,7.6080167E-01,h2o_ice,,,,
9.8199993E-01,7.5090981E-01,h2o_ice,,,,
9.8799998E-01,7.3778445E-01,h2o_ice,,,,
9.9400002E-01,7.2718322E-01,h2o_ice,,,,
1.0000000E+00,7.1771044E-01,h2o_ice,,,,
1.0060000E+00,7.0528519E-01,h2o_ice,,,,
1.0120000E+00,6.9486189E-01,h2o_ice,,,,
1.0180000E+00,6.8075508E-01,h2o_ice,,,,
1.0235000E+00,6.7385054E-01,h2o_ice,,,,
1.0285000E+00,6.6666257E-01,h2o_ice,,,,
1.0335000E+00,6.6325903E-01,h2o_ice,,,,
1.0385000E+00,6.5894687E-01,h2o_ice,,,,
1.0434999E+00,6.5967131E-01,h2o_ice,,,,
1.0484999E+00,6.5986377E-01,h2o_ice,,,,
1.0534999E+00,6.6122830E-01,h2o_ice,,,,
1.0584999E+00,6.6480607E-01,h2o_ice,,,,
1.0634999E+00,6.7337167E-01,h2o_ice,,,,
1.0684999E+00,6.8540519E-01,h2o_ice,,,,
1.0735000E+00,6.9073439E-01,h2o_ice,,,,
1.0785000E+00,6.9966745E-01,h2o_ice,,,,
1.0835000E+00,7.0367730E-01,h2o_ice,,,,
1.0885000E+00,7.0452058E-01,h2o_ice,,,,
1.0935000E+00,7.0411384E-01,h2o_ice,,,,
1.0985000E+00,7.0387316E-01,h2o_ice,,,,
1.1035000E+00,7.0054442E-01,h2o_ice,,,,
1.1085000E+00,6.9874299E-01,h2o_ice,,,,
1.1135000E+00,6.9735742E-01,h2o_ice,,,,
1.1185000E+00,6.9438303E-01,h2o_ice,,,,
1.1235000E+00,6.9246846E-01,h2o_ice,,,,
1.1285000E+00,6.8746233E-01,h2o_ice,,,,
1.1335000E+00,6.8514228E-01,h2o_ice,,,,
1.1385000E+00,6.8691564E-01,h2o_ice,,,,
1.1435000E+00,6.8232381E-01,h2o_ice,,,,
1.1485000E+00,6.7671311E-01,h2o_ice,,,,
1.1535000E+00,6.7184484E-01,h2o_ice,,,,
1.1585000E+00,6.6521204E-01,h2o_ice,,,,
1.1635000E+00,6.5622401E-01,h2o_ice,,,,
1.1684999E+00,6.4492285E-01,h2o_ice,,,,
1.1735001E+00,6.3315153E-01,h2o_ice,,,,
1.1785001E+00,6.1676401E-01,h2o_ice,,,,
1.1835001E+00,6.0305047E-01,h2o_ice,,,,
1.1885000E+00,5.8896381E-01,h2o_ice,,,,
1.1935000E+00,5.7313573E-01,h2o_ice,,,,
1.1985000E+00,5.5941546E-01,h2o_ice,,,,
1.2035000E+00,5.4405057E-01,h2o_ice,,,,
1.2085000E+00,5.2971816E-01,h2o_ice,,,,
1.2135000E+00,5.1722276E-01,h2o_ice,,,,
1.2185000E+00,5.0385207E-01,h2o_ice,,,,
1.2235000E+00,4.9436986E-01,h2o_ice,,,,
1.2285000E+00,4.8271748E-01,h2o_ice,,,,
1.2335000E+00,4.7538584E-01,h2o_ice,,,,
1.2385000E+00,4.6796864E-01,h2o_ice,,,,
1.2435000E+00,4.6156687E-01,h2o_ice,,,,
1.2485000E+00,4.5403868E-01,h2o_ice,,,,
1.2535000E+00,4.5037353E-01,h2o_ice,,,,
1.2585000E+00,4.4542176E-01,h2o_ice,,,,
1.2635000E+00,4.4345409E-01,h2o_ice,,,,
1.2685000E+00,4.4307679E-01,h2o_ice,,,,
1.2735001E+00,4.4260401E-01,h2o_ice,,,,
1.2785001E+00,4.4460648E-01,h2o_ice,,,,
1.2835001E+00,4.4583887E-01,h2o_ice,,,,
1.2885001E+00,4.4544333E-01,h2o_ice,,,,
1.2935001E+00,4.4460428E-01,h2o_ice,,,,
1.2985001E+00,4.4363010E-01,h2o_ice,,,,
1.3034999E+00,4.4212085E-01,h2o_ice,,,,
1.3084999E+00,4.4582427E-01,h2o_ice,,,,
1.3134999E+00,4.5263276E-01,h2o_ice,,,,
1.3184999E+00,4.6067443E-01,h2o_ice,,,,
1.3234999E+00,4.6912122E-01,h2o_ice,,,,
1.3284999E+00,4.7205245E-01,h2o_ice,,,,
1.3334999E+00,4.7564405E-01,h2o_ice,,,,
1.3384999E+00,4.7971165E-01,h2o_ice,,,,
1.3434999E+00,4.8046684E-01,h2o_ice,,,,
1.3484999E+00,4.8145455E-01,h2o_ice,,,,
1.3534999E+00,4.7960848E-01,h2o_ice,,,,
1.3584999E+00,4.8111767E-01,h2o_ice,,,,
1.3634999E+00,4.8143572E-01,h2o_ice,,,,
1.3684999E+00,4.7726226E-01,h2o_ice,,,,
1.3735000E+00,4.7485918E-01,h2o_ice,,,,
1.3785000E+00,4.6962091E-01,h2o_ice,,,,
1.3835000E+00,4.6790713E-01,h2o_ice,,,,
1.3885000E+00,4.6417296E-01,h2o_ice,,,,
1.3935000E+00,4.5822287E-01,h2o_ice,,,,
1.3985000E+00,4.4650599E-01,h2o_ice,,,,
1.4035000E+00,4.3784225E-01,h2o_ice,,,,
1.4085000E+00,4.2133278E-01,h2o_ice,,,,
1.4135000E+00,4.0357739E-01,h2o_ice,,,,
1.4184999E+00,3.8170370E-01,h2o_ice,,,,
1.4234999E+00,3.5360599E-01,h2o_ice,,,,
1.4284999E+00,3.2544768E-01,h2o_ice,,,,
1.4334999E+00,2.9207224E-01,h2o_ice,,,,
1.4384999E+00,2.6159039E-01,h2o_ice,,,,
1.4434999E+00,2.2708076E-01,h2o_ice,,,,
1.4484999E+00,1.9649357E-01,h2o_ice,,,,
1.4534999E+00,1.6941461E-01,h2o_ice,,,,
1.4584999E+00,1.4814346E-01,h2o_ice,,,,
1.4634999E+00,1.2778154E-01,h2o_ice,,,,
1.4684999E+00,1.1363472E-01,h2o_ice,,,,
1.4735000E+00,1.0045275E-01,h2o_ice,,,,
1.4785000E+00,8.9700185E-02,h2o_ice,,,,
1.4835000E+00,7.8800455E-02,h2o_ice,,,,
1.4885000E+00,7.7536359E-02,h2o_ice,,,,
1.4935000E+00,7.0746034E-02,h2o_ice,,,,
1.4985000E+00,6.9235489E-02,h2o_ice,,,,
1.5035000E+00,7.2594538E-02,h2o_ice,,,,
1.5085000E+00,7.0705131E-02,h2o_ice,,,,
1.5135000E+00,7.2778441E-02,h2o_ice,,,,
1.5185000E+00,7.3984355E-02,h2o_ice,,,,
1.5235000E+00,7.1608432E-02,h2o_ice,,,,
1.5285000E+00,7.5555563E-02,h2o_ice,,,,
1.5339999E+00,7.6552108E-02,h2o_ice,,,,
1.5400000E+00,7.7542506E-02,h2o_ice,,,,
1.5460000E+00,7.7193156E-02,h2o_ice,,,,
1.5519999E+00,8.0440879E-02,h2o_ice,,,,
1.5580000E+00,8.0625534E-02,h2o_ice,,,,
1.5639999E+00,8.3189756E-02,h2o_ice,,,,
1.5705000E+00,8.7354809E-02,h2o_ice,,,,
1.5775000E+00,9.1643110E-02,h2o_ice,,,,
1.5845000E+00,9.7890116E-02,h2o_ice,,,,
1.5915000E+00,1.0364259E-01,h2o_ice,,,,
1.5985000E+00,1.1020850E-01,h2o_ice,,,,
1.6055000E+00,1.1458783E-01,h2o_ice,,,,
1.6125000E+00,1.1809980E-01,h2o_ice,,,,
1.6194999E+00,1.1658914E-01,h2o_ice,,,,
1.6265000E+00,1.1542450E-01,h2o_ice,,,,
1.6335000E+00,1.1160027E-01,h2o_ice,,,,
1.6404999E+00,1.0997149E-01,h2o_ice,,,,
1.6474999E+00,1.1087875E-01,h2o_ice,,,,
1.6544999E+00,1.1755036E-01,h2o_ice,,,,
1.6615000E+00,1.2511693E-01,h2o_ice,,,,
1.6684999E+00,1.3390079E-01,h2o_ice,,,,
1.6760001E+00,1.4206055E-01,h2o_ice,,,,
1.6840000E+00,1.5051514E-01,h2o_ice,,,,
1.6920000E+00,1.6010156E-01,h2o_ice,,,,
1.7000000E+00,1.6974655E-01,h2o_ice,,,,
1.7080001E+00,1.7890969E-01,h2o_ice,,,,
1.7160001E+00,1.8544164E-01,h2o_ice,,,,
1.7240000E+00,1.9497757E-01,h2o_ice,,,,
1.7320000E+00,2.0355596E-01,h2o_ice,,,,
1.7400000E+00,2.1099961E-01,h2o_ice,,,,
1.7480000E+00,2.2020137E-01,h2o_ice,,,,
1.7560000E+00,2.2333269E-01,h2o_ice,,,,
1.7639999E+00,2.2845261E-01,h2o_ice,,,,
1.7720001E+00,2.3167154E-01,h2o_ice,,,,
1.7800001E+00,2.3374689E-01,h2o_ice,,,,
1.7880001E+00,2.3751771E-01,h2o_ice,,,,
1.7960001E+00,2.3933071E-01,h2o_ice,,,,
1.8049999E+00,2.4037656E-01,h2o_ice,,,,
1.8149999E+00,2.4274009E-01,h2o_ice,,,,
1.8249999E+00,2.4529836E-01,h2o_ice,,,,
1.8349999E+00,2.4351615E-01,h2o_ice,,,,
1.8449999E+00,2.4165313E-01,h2o_ice,,,,
1.8549999E+00,2.3291700E-01,h2o_ice,,,,
1.8649999E+00,2.1809450E-01,h2o_ice,,,,
1.8750000E+00,1.9403398E-01,h2o_ice,,,,
1.8850000E+00,1.6431433E-01,h2o_ice,,,,
1.8950000E+00,1.3440186E-01,h2o_ice,,,,
1.9050000E+00,1.0997538E-01,h2o_ice,,,,
1.9150000E+00,8.7825745E-02,h2o_ice,,,,
1.9250000E+00,7.1826473E-02,h2o_ice,,,,
1.9349999E+00,5.7906583E-02,h2o_ice,,,,
1.9449999E+00,5.2368943E-02,h2o_ice,,,,
1.9549999E+00,4.7579937E-02,h2o_ice,,,,
1.9649999E+00,4.0740680E-02,h2o_ice,,,,
1.9750000E+00,3.7903279E-02,h2o_ice,,,,
1.9850000E+00,3.3199631E-02,h2o_ice,,,,
1.9950000E+00,3.6076322E-02,h2o_ice,,,,
2.0050001E+00,3.5195470E-02,h2o_ice,,,,
2.0150001E+00,3.3893630E-02,h2o_ice,,,,
2.0250001E+00,3.4817953E-02,h2o_ice,,,,
2.0350001E+00,3.2702748E-02,h2o_ice,,,,
2.0450001E+00,3.4846671E-02,h2o_ice,,,,
2.0550001E+00,3.4776546E-02,h2o_ice,,,,
2.0650001E+00,3.3232674E-02,h2o_ice,,,,
2.0750000E+00,3.7050378E-02,h2o_ice,,,,
2.0850000E+00,4.3022856E-02,h2o_ice,,,,
2.0950000E+00,4.6383195E-02,h2o_ice,,,,
2.1050000E+00,5.7774026E-02,h2o_ice,,,,
2.1150000E+00,6.1926372E-02,h2o_ice,,,,
2.1250000E+00,7.2868720E-02,h2o_ice,,,,
2.1350000E+00,8.1812456E-02,h2o_ice,,,,
2.1450000E+00,9.6626237E-02,h2o_ice,,,,
2.1550000E+00,1.0562760E-01,h2o_ice,,,,
2.1650000E+00,1.1795197E-01,h2o_ice,,,,
2.1750000E+00,1.3280065E-01,h2o_ice,,,,
2.1849999E+00,1.4134648E-01,h2o_ice,,,,
2.1949999E+00,1.5538403E-01,h2o_ice,,,,
2.2050002E+00,1.6127059E-01,h2o_ice,,,,
2.2150002E+00,1.7404929E-01,h2o_ice,,,,
2.2250001E+00,1.8182805E-01,h2o_ice,,,,
2.2350001E+00,1.8503633E-01,h2o_ice,,,,
2.2450001E+00,1.8718813E-01,h2o_ice,,,,
2.2550001E+00,1.8306647E-01,h2o_ice,,,,
2.2650001E+00,1.7572586E-01,h2o_ice,,,,
2.2750001E+00,1.6122015E-01,h2o_ice,,,,
2.2850001E+00,1.4875509E-01,h2o_ice,,,,
2.2950001E+00,1.3204871E-01,h2o_ice,,,,
2.3050001E+00,1.2269478E-01,h2o_ice,,,,
2.3150001E+00,1.0708553E-01,h2o_ice,,,,
2.3250000E+00,9.7408839E-02,h2o_ice,,,,
2.3350000E+00,8.9341268E-02,h2o_ice,,,,
2.3450000E+00,8.1978321E-02,h2o_ice,,,,
2.3550000E+00,7.7432767E-02,h2o_ice,,,,
2.3650000E+00,7.4762478E-02,h2o_ice,,,,
2.3750000E+00,7.0418075E-02,h2o_ice,,,,
2.3859999E+00,6.9156826E-02,h2o_ice,,,,
2.4000001E+00,6.6689789E-02,h2o_ice,,,,
2.4180000E+00,6.3118361E-02,h2o_ice,,,,
2.4400001E+00,5.8580227E-02,h2o_ice,,,,
2.4660001E+00,5.3243697E-02,h2o_ice,,,,
2.4960001E+00,4.7487095E-02,h2o_ice,,,,
2.5279999E+00,4.6069771E-02,h2o_ice,,,,
2.5599999E+00,4.4033021E-02,h2o_ice,,,,
2.5920000E+00,4.1737035E-02,h2o_ice,,,,
2.6239998E+00,3.5931181E-02,h2o_ice,,,,
2.6559999E+00,3.1329412E-02,h2o_ice,,,,
2.6879997E+00,1.5119891E-02,h2o_ice,,,,
2.7200000E+00,7.2670844E-03,h2o_ice,,,,
2.7520001E+00,-1.2300000E+34,h2o_ice,,,,
2.7839999E+00,-1.2300000E+34,h2o_ice,,,,
2.8160000E+00,-1.2300000E+34,h2o_ice,,,,
2.8479998E+00,-1.2300000E+34,h2o_ice,,,,
2.8799999E+00,-1.2300000E+34,h2o_ice,,,,
2.9120002E+00,-1.2300000E+34,h2o_ice,,,,
2.9440000E+00,9.5365653E-03,h2o_ice,,,,
2.9760001E+00,2.7419269E-02,h2o_ice,,,,